Sample in Buffer,Sample in Window,TRIGGER,openaars_virtual_top/dbg_pc[31:0],openaars_virtual_top/tg68_adr[31:0],openaars_virtual_top/tg68_dat_in[15:0],openaars_virtual_top/tg68_dat_out[15:0],openaars_virtual_top/g_cpu040_ila.bus_ctl[3:0],openaars_virtual_top/dbg_flags[3:0],openaars_virtual_top/dbg_ir[15:0],openaars_virtual_top/tg68_cpustate_1[6:0]
1077,1077,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1078,1078,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1079,1079,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1080,1080,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1081,1081,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1082,1082,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1083,1083,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1084,1084,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1085,1085,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1086,1086,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1087,1087,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1088,1088,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1089,1089,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1090,1090,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1091,1091,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1092,1092,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1093,1093,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1094,1094,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1095,1095,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1096,1096,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1097,1097,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1098,1098,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1099,1099,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1100,1100,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1101,1101,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1102,1102,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1103,1103,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1104,1104,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1105,1105,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1106,1106,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1107,1107,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1108,1108,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1109,1109,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1110,1110,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1111,1111,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1112,1112,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1113,1113,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1114,1114,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1115,1115,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1116,1116,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1117,1117,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1118,1118,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1119,1119,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1120,1120,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1121,1121,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1122,1122,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1123,1123,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1124,1124,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1125,1125,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1126,1126,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1127,1127,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1128,1128,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1129,1129,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1130,1130,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1131,1131,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1132,1132,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1133,1133,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1134,1134,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1135,1135,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1136,1136,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1137,1137,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1138,1138,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1139,1139,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1140,1140,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1141,1141,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1142,1142,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1143,1143,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1144,1144,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1145,1145,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1146,1146,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1147,1147,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1148,1148,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1149,1149,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1150,1150,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1151,1151,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1152,1152,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1153,1153,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1154,1154,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1155,1155,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1156,1156,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1157,1157,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1158,1158,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1159,1159,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1160,1160,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1161,1161,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1162,1162,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1163,1163,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1164,1164,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1165,1165,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1166,1166,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1167,1167,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1168,1168,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1169,1169,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1170,1170,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1171,1171,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1172,1172,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1173,1173,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1174,1174,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1175,1175,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1176,1176,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1177,1177,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1178,1178,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1179,1179,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1180,1180,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1181,1181,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1182,1182,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1183,1183,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1184,1184,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1185,1185,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1186,1186,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1187,1187,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1188,1188,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1189,1189,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1190,1190,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1191,1191,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1192,1192,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1193,1193,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1194,1194,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1195,1195,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1196,1196,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1197,1197,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1198,1198,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1199,1199,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1200,1200,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1201,1201,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1202,1202,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1203,1203,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1204,1204,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1205,1205,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1206,1206,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1207,1207,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1208,1208,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1209,1209,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1210,1210,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1211,1211,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1212,1212,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1213,1213,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1214,1214,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1215,1215,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1216,1216,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1217,1217,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1218,1218,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1219,1219,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1220,1220,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1221,1221,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1222,1222,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1223,1223,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1224,1224,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1225,1225,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1226,1226,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1227,1227,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1228,1228,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1229,1229,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1230,1230,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1231,1231,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1232,1232,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1233,1233,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1234,1234,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1235,1235,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1236,1236,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1237,1237,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1238,1238,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1239,1239,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1240,1240,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1241,1241,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1242,1242,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1243,1243,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1244,1244,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1245,1245,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1246,1246,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1247,1247,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1248,1248,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1249,1249,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1250,1250,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1251,1251,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1252,1252,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1253,1253,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1254,1254,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1255,1255,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1256,1256,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1257,1257,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1258,1258,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1259,1259,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1260,1260,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1261,1261,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1262,1262,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1263,1263,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1264,1264,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1265,1265,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1266,1266,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1267,1267,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1268,1268,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1269,1269,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1270,1270,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1271,1271,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1272,1272,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1273,1273,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1274,1274,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1275,1275,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1276,1276,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1277,1277,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1278,1278,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1279,1279,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1280,1280,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1281,1281,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1282,1282,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1283,1283,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1284,1284,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1285,1285,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1286,1286,0,40229876,00dff01e,0040,14da,f,1,4cde,02
1287,1287,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1288,1288,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1289,1289,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1290,1290,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1291,1291,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1292,1292,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1293,1293,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1294,1294,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1295,1295,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1296,1296,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1297,1297,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1298,1298,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1299,1299,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1300,1300,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1301,1301,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1302,1302,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1303,1303,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1304,1304,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1305,1305,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1306,1306,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1307,1307,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1308,1308,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1309,1309,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1310,1310,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1311,1311,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1312,1312,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1313,1313,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1314,1314,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1315,1315,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1316,1316,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1317,1317,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1318,1318,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1319,1319,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1320,1320,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1321,1321,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1322,1322,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1323,1323,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1324,1324,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1325,1325,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1326,1326,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1327,1327,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1328,1328,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1329,1329,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1330,1330,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1331,1331,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1332,1332,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1333,1333,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1334,1334,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1335,1335,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1336,1336,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1337,1337,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1338,1338,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1339,1339,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1340,1340,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1341,1341,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1342,1342,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1343,1343,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1344,1344,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1345,1345,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1346,1346,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1347,1347,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1348,1348,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1349,1349,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1350,1350,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1351,1351,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1352,1352,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1353,1353,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1354,1354,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1355,1355,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1356,1356,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1357,1357,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1358,1358,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1359,1359,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1360,1360,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1361,1361,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1362,1362,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1363,1363,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1364,1364,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1365,1365,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1366,1366,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1367,1367,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1368,1368,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1369,1369,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1370,1370,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1371,1371,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1372,1372,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1373,1373,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1374,1374,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1375,1375,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1376,1376,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1377,1377,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1378,1378,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1379,1379,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1380,1380,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1381,1381,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1382,1382,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1383,1383,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1384,1384,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1385,1385,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1386,1386,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1387,1387,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1388,1388,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1389,1389,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1390,1390,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1391,1391,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1392,1392,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1393,1393,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1394,1394,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1395,1395,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1396,1396,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1397,1397,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1398,1398,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1399,1399,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1400,1400,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1401,1401,0,40229876,00dff01e,0040,14da,f,1,4cde,1e
1402,1402,0,40229876,00dff01e,0040,14da,f,1,4cde,0e
1403,1403,0,40229876,00dff01e,0040,14da,f,1,4cde,22
1404,1404,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1405,1405,0,40229876,00dff01e,0040,14da,f,1,4cde,1d
1406,1406,0,40229876,00dff01e,0040,14da,f,1,4cde,0d
1407,1407,0,40229876,00dff01e,0040,14da,f,1,4cde,25
1408,1408,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1409,1409,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1410,1410,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1411,1411,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1412,1412,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1413,1413,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1414,1414,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1415,1415,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1416,1416,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1417,1417,0,40229876,00dff01e,0040,14da,f,0,4cde,1d
1418,1418,0,40229876,00dff01e,0040,14da,f,0,4cde,0d
1419,1419,0,40229876,00dff01e,0040,14da,f,0,4cde,25
1420,1420,0,40229878,00dff01e,0040,14da,f,0,4cde,1d
1421,1421,0,40229878,00dff01e,0040,14da,f,0,4cde,1d
1422,1422,0,40229878,00dff01e,0040,14da,f,0,4cde,0d
1423,1423,0,40229878,00dff01e,0040,14da,f,0,4cde,25
1424,1424,0,40229878,00dff01e,0040,14da,f,1,4cde,1d
1425,1425,0,40229878,00dff01e,0040,14da,f,1,4cde,1d
1426,1426,0,40229878,00dff01e,0040,14da,f,1,4cde,0d
1427,1427,0,40229878,00dff01e,0040,14da,f,1,4cde,25
1428,1428,0,4022987a,00dff01e,0040,14da,f,1,4cde,1d
1429,1429,0,4022987a,00dff01e,0040,14da,f,1,4cde,1d
1430,1430,0,4022987a,00dff01e,0040,14da,f,1,4cde,0d
1431,1431,0,4022987a,00dff01e,0040,14da,f,1,4cde,25
1432,1432,0,4022987a,00dff01e,0040,14da,f,1,4cde,1d
1433,1433,0,4022987a,00dff01e,0040,14da,f,1,4cde,1d
1434,1434,0,4022987a,00dff01e,0040,14da,f,1,4cde,0d
1435,1435,0,4022987a,00dff01e,0040,14da,f,1,4cde,25
1436,1436,0,4022987a,00dff01e,0040,14da,f,0,4cde,1d
1437,1437,0,4022987a,00dff01e,0040,14da,f,0,4cde,1d
1438,1438,0,4022987a,00dff01e,0040,14da,f,0,4cde,0d
1439,1439,0,4022987a,00dff01e,0040,14da,f,0,4cde,25
1440,1440,0,4022987a,00dff01e,0040,14da,f,0,4cde,1d
1441,1441,0,4022987a,00dff01e,0040,14da,f,0,4cde,1d
1442,1442,0,4022987a,00dff01e,0040,14da,f,0,4cde,0d
1443,1443,0,4022987a,00dff01e,0040,14da,f,0,4cde,25
1444,1444,0,4022987a,00dff01e,0040,14da,f,1,4cde,1d
1445,1445,0,4022987a,00dff01e,0040,14da,f,1,4cde,1d
1446,1446,0,4022987a,00dff01e,0040,14da,f,1,4cde,0d
1447,1447,0,4022987a,00dff01e,0040,14da,f,1,4cde,25
1448,1448,0,4022987a,00dff01e,0040,14da,f,1,4cde,1d
1449,1449,0,4022987a,00dff01e,0040,14da,f,1,4cde,1d
1450,1450,0,4022987a,00dff01e,0040,14da,f,1,4cde,0d
1451,1451,0,4022987a,00dff01e,0040,14da,f,1,4cde,25
1452,1452,0,4022987a,00dff01e,0040,14da,f,1,4cde,1e
1453,1453,0,4022987a,00dff01e,0040,14da,f,1,4cde,1e
1454,1454,0,4022987a,00dff01e,0040,14da,f,1,4cde,0e
1455,1455,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1456,1456,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1457,1457,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1458,1458,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1459,1459,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1460,1460,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1461,1461,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1462,1462,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1463,1463,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1464,1464,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1465,1465,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1466,1466,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1467,1467,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1468,1468,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1469,1469,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1470,1470,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1471,1471,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
1472,1472,0,4022987a,00dff01e,0040,14da,f,1,4cde,02
