Sample in Buffer,Sample in Window,TRIGGER,openaars_virtual_top/dbg_pc[31:0],openaars_virtual_top/tg68_adr[31:0],openaars_virtual_top/tg68_dat_in[15:0],openaars_virtual_top/tg68_dat_out[15:0],openaars_virtual_top/g_cpu040_ila.bus_ctl[3:0],openaars_virtual_top/dbg_flags[3:0],openaars_virtual_top/dbg_ir[15:0],openaars_virtual_top/tg68_cpustate_1[6:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
939,939,0,4022957e,00dff01e,0040,14da,f,1,4e75,1d
940,940,0,4022957e,00dff01e,0040,14da,f,1,4e75,1d
941,941,0,4022957e,00dff01e,0040,14da,f,1,4e75,0d
942,942,0,4022957e,00dff01e,0040,14da,f,1,4e75,25
943,943,0,4022957e,00dff01e,0040,14da,f,1,4e75,1d
944,944,0,4022957e,00dff01e,0040,14da,f,1,4e75,1d
945,945,0,4022957e,00dff01e,0040,14da,f,1,4e75,0d
946,946,0,4022957e,00dff01e,0040,14da,f,1,4e75,25
947,947,0,40229580,00dff01e,0040,14da,f,0,c141,1d
948,948,0,40229580,00dff01e,0040,14da,f,0,c141,1d
949,949,0,40229580,00dff01e,0040,14da,f,0,c141,0d
950,950,0,40229580,00dff01e,0040,14da,f,0,c141,25
951,951,0,40229580,00dff01e,0040,14da,f,1,c141,1d
952,952,0,40229580,00dff01e,0040,14da,f,1,c141,1d
953,953,0,40229580,00dff01e,0040,14da,f,1,c141,0d
954,954,0,40229580,00dff01e,0040,14da,f,1,c141,25
955,955,0,40229580,00dff01e,0040,14da,f,1,c141,1d
956,956,0,40229580,00dff01e,0040,14da,f,1,c141,1d
957,957,0,40229580,00dff01e,0040,14da,f,1,c141,0d
958,958,0,40229580,00dff01e,0040,14da,f,1,c141,25
959,959,0,40229580,00dff01e,0040,14da,f,1,c141,1d
960,960,0,40229580,00dff01e,0040,14da,f,1,c141,1d
961,961,0,40229580,00dff01e,0040,14da,f,1,c141,0d
962,962,0,40229580,00dff01e,0040,14da,f,1,c141,25
963,963,0,40229582,00dff01e,0040,14da,f,0,4281,1d
964,964,0,40229582,00dff01e,0040,14da,f,0,4281,1d
965,965,0,40229582,00dff01e,0040,14da,f,0,4281,0d
966,966,0,40229582,00dff01e,0040,14da,f,0,4281,25
967,967,0,40229582,00dff01e,0040,14da,f,1,4281,1d
968,968,0,40229582,00dff01e,0040,14da,f,1,4281,1d
969,969,0,40229582,00dff01e,0040,14da,f,1,4281,0d
970,970,0,40229582,00dff01e,0040,14da,f,1,4281,25
971,971,0,40229582,00dff01e,0040,14da,f,1,4281,1d
972,972,0,40229582,00dff01e,0040,14da,f,1,4281,1d
973,973,0,40229582,00dff01e,0040,14da,f,1,4281,0d
974,974,0,40229582,00dff01e,0040,14da,f,1,4281,25
975,975,0,40229582,00dff01e,0040,14da,f,1,4281,1d
976,976,0,40229582,00dff01e,0040,14da,f,1,4281,1d
977,977,0,40229582,00dff01e,0040,14da,f,1,4281,0d
978,978,0,40229582,00dff01e,0040,14da,f,1,4281,25
979,979,0,40229582,00dff01e,0040,14da,f,0,4281,1d
980,980,0,40229582,00dff01e,0040,14da,f,0,4281,1d
981,981,0,40229582,00dff01e,0040,14da,f,0,4281,0d
982,982,0,40229582,00dff01e,0040,14da,f,0,4281,25
983,983,0,40229584,00dff01e,0040,14da,f,1,4480,1d
984,984,0,40229584,00dff01e,0040,14da,f,1,4480,1d
985,985,0,40229584,00dff01e,0040,14da,f,1,4480,0d
986,986,0,40229584,00dff01e,0040,14da,f,1,4480,25
987,987,0,40229584,00dff01e,0040,14da,f,1,4480,1d
988,988,0,40229584,00dff01e,0040,14da,f,1,4480,1d
989,989,0,40229584,00dff01e,0040,14da,f,1,4480,0d
990,990,0,40229584,00dff01e,0040,14da,f,1,4480,25
991,991,0,40229584,00dff01e,0040,14da,f,1,4480,1d
992,992,0,40229584,00dff01e,0040,14da,f,1,4480,1d
993,993,0,40229584,00dff01e,0040,14da,f,1,4480,0d
994,994,0,40229584,00dff01e,0040,14da,f,1,4480,25
995,995,0,40229584,00dff01e,0040,14da,f,0,4480,1d
996,996,0,40229584,00dff01e,0040,14da,f,0,4480,1d
997,997,0,40229584,00dff01e,0040,14da,f,0,4480,0d
998,998,0,40229584,00dff01e,0040,14da,f,0,4480,25
999,999,0,40229584,00dff01e,0040,14da,f,1,4480,1d
1000,1000,0,40229584,00dff01e,0040,14da,f,1,4480,1d
1001,1001,0,40229584,00dff01e,0040,14da,f,1,4480,0d
1002,1002,0,40229584,00dff01e,0040,14da,f,1,4480,25
1003,1003,0,40229586,00dff01e,0040,14da,f,1,6000,1d
1004,1004,0,40229586,00dff01e,0040,14da,f,1,6000,1d
1005,1005,0,40229586,00dff01e,0040,14da,f,1,6000,0d
1006,1006,0,40229586,00dff01e,0040,14da,f,1,6000,25
1007,1007,0,40229586,00dff01e,0040,14da,f,1,6000,1d
1008,1008,0,40229586,00dff01e,0040,14da,f,1,6000,1d
1009,1009,0,40229586,00dff01e,0040,14da,f,1,6000,0d
1010,1010,0,40229586,00dff01e,0040,14da,f,1,6000,25
1011,1011,0,40229588,00dff01e,0040,14da,f,0,6000,1d
1012,1012,0,40229588,00dff01e,0040,14da,f,0,6000,1d
1013,1013,0,40229588,00dff01e,0040,14da,f,0,6000,0d
1014,1014,0,40229588,00dff01e,0040,14da,f,0,6000,25
1015,1015,0,4022958a,00dff01e,0040,14da,f,1,6000,1d
1016,1016,0,4022958a,00dff01e,0040,14da,f,1,6000,1d
1017,1017,0,4022958a,00dff01e,0040,14da,f,1,6000,0d
1018,1018,0,4022958a,00dff01e,0040,14da,f,1,6000,25
1019,1019,0,4022958a,00dff01e,0040,14da,f,1,6000,1d
1020,1020,0,4022958a,00dff01e,0040,14da,f,1,6000,1d
1021,1021,0,4022958a,00dff01e,0040,14da,f,1,6000,0d
1022,1022,0,4022958a,00dff01e,0040,14da,f,1,6000,25
1023,1023,0,4022958a,00dff01e,0040,14da,f,1,6000,1d
1024,1024,0,4022958a,00dff01e,0040,14da,f,1,6000,1d
1025,1025,0,4022958a,00dff01e,0040,14da,f,1,6000,0d
1026,1026,0,4022958a,00dff01e,0040,14da,f,1,6000,25
1027,1027,0,4022958c,00dff01e,0040,14da,f,0,323c,1d
1028,1028,0,4022958c,00dff01e,0040,14da,f,0,323c,1d
1029,1029,0,4022958c,00dff01e,0040,14da,f,0,323c,0d
1030,1030,0,4022958c,00dff01e,0040,14da,f,0,323c,25
1031,1031,0,4022958c,00dff01e,0040,14da,f,1,323c,1d
1032,1032,0,4022958c,00dff01e,0040,14da,f,1,323c,1d
1033,1033,0,4022958c,00dff01e,0040,14da,f,1,323c,0d
1034,1034,0,4022958c,00dff01e,0040,14da,f,1,323c,25
1035,1035,0,4022958c,00dff01e,0040,14da,f,1,323c,1d
1036,1036,0,4022958c,00dff01e,0040,14da,f,1,323c,1d
1037,1037,0,4022958c,00dff01e,0040,14da,f,1,323c,0d
1038,1038,0,4022958c,00dff01e,0040,14da,f,1,323c,25
1039,1039,0,4022958c,00dff01e,0040,14da,f,1,323c,1d
1040,1040,0,4022958c,00dff01e,0040,14da,f,1,323c,1d
1041,1041,0,4022958c,00dff01e,0040,14da,f,1,323c,0d
1042,1042,0,4022958c,00dff01e,0040,14da,f,1,323c,25
1043,1043,0,4022958e,00dff01e,0040,14da,f,0,323c,1d
1044,1044,0,4022958e,00dff01e,0040,14da,f,0,323c,1d
1045,1045,0,4022958e,00dff01e,0040,14da,f,0,323c,0d
1046,1046,0,4022958e,00dff01e,0040,14da,f,0,323c,25
1047,1047,0,4022958e,00dff01e,0040,14da,f,1,323c,1d
1048,1048,0,4022958e,00dff01e,0040,14da,f,1,323c,1d
1049,1049,0,4022958e,00dff01e,0040,14da,f,1,323c,0d
1050,1050,0,4022958e,00dff01e,0040,14da,f,1,323c,25
1051,1051,0,4022958e,00dff01e,0040,14da,f,1,323c,1d
1052,1052,0,4022958e,00dff01e,0040,14da,f,1,323c,1d
1053,1053,0,4022958e,00dff01e,0040,14da,f,1,323c,0d
1054,1054,0,4022958e,00dff01e,0040,14da,f,1,323c,25
1055,1055,0,4022958e,00dff01e,0040,14da,f,1,323c,1d
1056,1056,0,4022958e,00dff01e,0040,14da,f,1,323c,1d
1057,1057,0,4022958e,00dff01e,0040,14da,f,1,323c,0d
1058,1058,0,4022958e,00dff01e,0040,14da,f,1,323c,25
1059,1059,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
1060,1060,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
1061,1061,0,40229590,00dff01e,0040,14da,f,0,4e75,0d
1062,1062,0,40229590,00dff01e,0040,14da,f,0,4e75,25
1063,1063,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1064,1064,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1065,1065,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
1066,1066,0,40229590,00dff01e,0040,14da,f,1,4e75,25
1067,1067,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1068,1068,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1069,1069,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
1070,1070,0,40229590,00dff01e,0040,14da,f,1,4e75,25
1071,1071,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1072,1072,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1073,1073,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
1074,1074,0,40229590,00dff01e,0040,14da,f,1,4e75,25
1075,1075,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
1076,1076,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
1077,1077,0,40229590,00dff01e,0040,14da,f,0,4e75,0d
1078,1078,0,40229590,00dff01e,0040,14da,f,0,4e75,25
1079,1079,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1080,1080,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1081,1081,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
1082,1082,0,40229590,00dff01e,0040,14da,f,1,4e75,25
1083,1083,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1084,1084,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1085,1085,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
1086,1086,0,40229590,00dff01e,0040,14da,f,1,4e75,25
1087,1087,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1088,1088,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
1089,1089,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
1090,1090,0,40229590,00dff01e,0040,14da,f,1,4e75,25
1091,1091,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
1092,1092,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
1093,1093,0,40229590,00dff01e,0040,14da,f,0,4e75,0d
1094,1094,0,40229590,00dff01e,0040,14da,f,0,4e75,25
1095,1095,0,4022932e,00dff01e,0040,14da,f,1,4e75,1d
1096,1096,0,4022932e,00dff01e,0040,14da,f,1,4e75,1d
1097,1097,0,4022932e,00dff01e,0040,14da,f,1,4e75,0d
1098,1098,0,4022932e,00dff01e,0040,14da,f,1,4e75,25
1099,1099,0,4022932e,00dff01e,0040,14da,f,1,4e75,1d
1100,1100,0,4022932e,00dff01e,0040,14da,f,1,4e75,1d
1101,1101,0,4022932e,00dff01e,0040,14da,f,1,4e75,0d
1102,1102,0,4022932e,00dff01e,0040,14da,f,1,4e75,25
1103,1103,0,4022932e,00dff01e,0040,14da,f,1,4e75,1d
1104,1104,0,4022932e,00dff01e,0040,14da,f,1,4e75,1d
1105,1105,0,4022932e,00dff01e,0040,14da,f,1,4e75,0d
1106,1106,0,4022932e,00dff01e,0040,14da,f,1,4e75,25
1107,1107,0,40229330,00dff01e,0040,14da,f,0,b494,1d
1108,1108,0,40229330,00dff01e,0040,14da,f,0,b494,1d
1109,1109,0,40229330,00dff01e,0040,14da,f,0,b494,0d
1110,1110,0,40229330,00dff01e,0040,14da,f,0,b494,25
1111,1111,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1112,1112,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1113,1113,0,40229330,00dff01e,0040,14da,f,1,b494,0d
1114,1114,0,40229330,00dff01e,0040,14da,f,1,b494,25
1115,1115,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1116,1116,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1117,1117,0,40229330,00dff01e,0040,14da,f,1,b494,0d
1118,1118,0,40229330,00dff01e,0040,14da,f,1,b494,25
1119,1119,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1120,1120,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1121,1121,0,40229330,00dff01e,0040,14da,f,1,b494,0d
1122,1122,0,40229330,00dff01e,0040,14da,f,1,b494,25
1123,1123,0,40229330,00dff01e,0040,14da,f,0,b494,1d
1124,1124,0,40229330,00dff01e,0040,14da,f,0,b494,1d
1125,1125,0,40229330,00dff01e,0040,14da,f,0,b494,0d
1126,1126,0,40229330,00dff01e,0040,14da,f,0,b494,25
1127,1127,0,40229330,00dff01e,0040,14da,f,0,b494,1d
1128,1128,0,40229330,00dff01e,0040,14da,f,0,b494,1d
1129,1129,0,40229330,00dff01e,0040,14da,f,0,b494,0d
1130,1130,0,40229330,00dff01e,0040,14da,f,0,b494,25
1131,1131,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1132,1132,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1133,1133,0,40229330,00dff01e,0040,14da,f,1,b494,0d
1134,1134,0,40229330,00dff01e,0040,14da,f,1,b494,25
1135,1135,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1136,1136,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1137,1137,0,40229330,00dff01e,0040,14da,f,1,b494,0d
1138,1138,0,40229330,00dff01e,0040,14da,f,1,b494,25
1139,1139,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1140,1140,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1141,1141,0,40229330,00dff01e,0040,14da,f,1,b494,0d
1142,1142,0,40229330,00dff01e,0040,14da,f,1,b494,25
1143,1143,0,40229330,00dff01e,0040,14da,f,0,b494,1d
1144,1144,0,40229330,00dff01e,0040,14da,f,0,b494,1d
1145,1145,0,40229330,00dff01e,0040,14da,f,0,b494,0d
1146,1146,0,40229330,00dff01e,0040,14da,f,0,b494,25
1147,1147,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1148,1148,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1149,1149,0,40229330,00dff01e,0040,14da,f,1,b494,0d
1150,1150,0,40229330,00dff01e,0040,14da,f,1,b494,25
1151,1151,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1152,1152,0,40229330,00dff01e,0040,14da,f,1,b494,1d
1153,1153,0,40229330,00dff01e,0040,14da,f,1,b494,0d
1154,1154,0,40229330,00dff01e,0040,14da,f,1,b494,25
1155,1155,0,40229332,00dff01e,0040,14da,f,1,6ec2,1d
1156,1156,0,40229332,00dff01e,0040,14da,f,1,6ec2,1d
1157,1157,0,40229332,00dff01e,0040,14da,f,1,6ec2,0d
1158,1158,0,40229332,00dff01e,0040,14da,f,1,6ec2,25
1159,1159,0,402292f4,00dff01e,0040,14da,f,0,6ec2,1d
1160,1160,0,402292f4,00dff01e,0040,14da,f,0,6ec2,1d
1161,1161,0,402292f4,00dff01e,0040,14da,f,0,6ec2,0d
1162,1162,0,402292f4,00dff01e,0040,14da,f,0,6ec2,25
1163,1163,0,402292f4,00dff01e,0040,14da,f,1,6ec2,1d
1164,1164,0,402292f4,00dff01e,0040,14da,f,1,6ec2,1d
1165,1165,0,402292f4,00dff01e,0040,14da,f,1,6ec2,0d
1166,1166,0,402292f4,00dff01e,0040,14da,f,1,6ec2,25
1167,1167,0,402292f4,00dff01e,0040,14da,f,1,6ec2,1d
1168,1168,0,402292f4,00dff01e,0040,14da,f,1,6ec2,1d
1169,1169,0,402292f4,00dff01e,0040,14da,f,1,6ec2,0d
1170,1170,0,402292f4,00dff01e,0040,14da,f,1,6ec2,25
1171,1171,0,402292f4,00dff01e,0040,14da,f,1,6ec2,1d
1172,1172,0,402292f4,00dff01e,0040,14da,f,1,6ec2,1d
1173,1173,0,402292f4,00dff01e,0040,14da,f,1,6ec2,0d
1174,1174,0,402292f4,00dff01e,0040,14da,f,1,6ec2,25
1175,1175,0,402292f6,00dff01e,0040,14da,f,0,5287,1d
1176,1176,0,402292f6,00dff01e,0040,14da,f,0,5287,1d
1177,1177,0,402292f6,00dff01e,0040,14da,f,0,5287,0d
1178,1178,0,402292f6,00dff01e,0040,14da,f,0,5287,25
1179,1179,0,402292f6,00dff01e,0040,14da,f,1,5287,1d
1180,1180,0,402292f6,00dff01e,0040,14da,f,1,5287,1d
1181,1181,0,402292f6,00dff01e,0040,14da,f,1,5287,0d
1182,1182,0,402292f6,00dff01e,0040,14da,f,1,5287,25
1183,1183,0,402292f6,00dff01e,0040,14da,f,1,5287,1d
1184,1184,0,402292f6,00dff01e,0040,14da,f,1,5287,1d
1185,1185,0,402292f6,00dff01e,0040,14da,f,1,5287,0d
1186,1186,0,402292f6,00dff01e,0040,14da,f,1,5287,25
1187,1187,0,402292f6,00dff01e,0040,14da,f,1,5287,1d
1188,1188,0,402292f6,00dff01e,0040,14da,f,1,5287,1d
1189,1189,0,402292f6,00dff01e,0040,14da,f,1,5287,0d
1190,1190,0,402292f6,00dff01e,0040,14da,f,1,5287,25
1191,1191,0,402292f6,00dff01e,0040,14da,f,0,5287,1d
1192,1192,0,402292f6,00dff01e,0040,14da,f,0,5287,1d
1193,1193,0,402292f6,00dff01e,0040,14da,f,0,5287,0d
1194,1194,0,402292f6,00dff01e,0040,14da,f,0,5287,25
1195,1195,0,402292f8,00dff01e,0040,14da,f,1,6100,1d
1196,1196,0,402292f8,00dff01e,0040,14da,f,1,6100,1d
1197,1197,0,402292f8,00dff01e,0040,14da,f,1,6100,0d
1198,1198,0,402292f8,00dff01e,0040,14da,f,1,6100,25
1199,1199,0,402292f8,00dff01e,0040,14da,f,1,6100,1d
1200,1200,0,402292f8,00dff01e,0040,14da,f,1,6100,1d
1201,1201,0,402292f8,00dff01e,0040,14da,f,1,6100,0d
1202,1202,0,402292f8,00dff01e,0040,14da,f,1,6100,25
1203,1203,0,402292fa,00dff01e,0040,14da,f,1,6100,1d
1204,1204,0,402292fa,00dff01e,0040,14da,f,1,6100,1d
1205,1205,0,402292fa,00dff01e,0040,14da,f,1,6100,0d
1206,1206,0,402292fa,00dff01e,0040,14da,f,1,6100,25
1207,1207,0,402292fa,00dff01e,0040,14da,f,0,6100,1d
1208,1208,0,402292fa,00dff01e,0040,14da,f,0,6100,1d
1209,1209,0,402292fa,00dff01e,0040,14da,f,0,6100,0d
1210,1210,0,402292fa,00dff01e,0040,14da,f,0,6100,25
1211,1211,0,402292fa,00dff01e,0040,14da,f,1,6100,1d
1212,1212,0,402292fa,00dff01e,0040,14da,f,1,6100,1d
1213,1213,0,402292fa,00dff01e,0040,14da,f,1,6100,0d
1214,1214,0,402292fa,00dff01e,0040,14da,f,1,6100,25
1215,1215,0,402292fa,00dff01e,0040,14da,f,1,6100,1d
1216,1216,0,402292fa,00dff01e,0040,14da,f,1,6100,1d
1217,1217,0,402292fa,00dff01e,0040,14da,f,1,6100,0d
1218,1218,0,402292fa,00dff01e,0040,14da,f,1,6100,25
1219,1219,0,402292fa,00dff01e,0040,14da,f,0,6100,1f
1220,1220,0,402292fa,00dff01e,0040,14da,f,0,6100,1f
1221,1221,0,402292fa,00dff01e,0040,14da,f,0,6100,0f
1222,1222,0,402292fa,00dff01e,0040,14da,f,0,6100,03
1223,1223,0,402292fa,00dff01e,0040,14da,f,0,6100,03
1224,1224,0,402292fa,00dff01e,0040,14da,f,0,6100,03
1225,1225,0,402292fa,00dff01e,0040,14da,f,0,6100,03
1226,1226,0,402292fa,00dff01e,0040,14da,f,0,6100,23
1227,1227,0,40229350,00dff01e,0040,14da,f,1,6100,1d
1228,1228,0,40229350,00dff01e,0040,14da,f,1,6100,1d
1229,1229,0,40229350,00dff01e,0040,14da,f,1,6100,0d
1230,1230,0,40229350,00dff01e,0040,14da,f,1,6100,25
1231,1231,0,40229350,00dff01e,0040,14da,f,1,6100,1f
1232,1232,0,40229350,00dff01e,0040,14da,f,1,6100,1f
1233,1233,0,40229350,00dff01e,0040,14da,f,1,6100,0f
1234,1234,0,40229350,00dff01e,0040,14da,f,1,6100,03
1235,1235,0,40229350,00dff01e,0040,14da,f,1,6100,03
1236,1236,0,40229350,00dff01e,0040,14da,f,1,6100,03
1237,1237,0,40229350,00dff01e,0040,14da,f,1,6100,03
1238,1238,0,40229350,00dff01e,0040,14da,f,1,6100,23
1239,1239,0,40229350,00dff01e,0040,14da,f,1,6100,1d
1240,1240,0,40229350,00dff01e,0040,14da,f,1,6100,1d
1241,1241,0,40229350,00dff01e,0040,14da,f,1,6100,0d
1242,1242,0,40229350,00dff01e,0040,14da,f,1,6100,25
1243,1243,0,40229352,00dff01e,0040,14da,f,0,223c,1d
1244,1244,0,40229352,00dff01e,0040,14da,f,0,223c,1d
1245,1245,0,40229352,00dff01e,0040,14da,f,0,223c,0d
1246,1246,0,40229352,00dff01e,0040,14da,f,0,223c,25
1247,1247,0,40229352,00dff01e,0040,14da,f,1,223c,1d
1248,1248,0,40229352,00dff01e,0040,14da,f,1,223c,1d
1249,1249,0,40229352,00dff01e,0040,14da,f,1,223c,0d
1250,1250,0,40229352,00dff01e,0040,14da,f,1,223c,25
1251,1251,0,40229354,00dff01e,0040,14da,f,1,223c,1d
1252,1252,0,40229354,00dff01e,0040,14da,f,1,223c,1d
1253,1253,0,40229354,00dff01e,0040,14da,f,1,223c,0d
1254,1254,0,40229354,00dff01e,0040,14da,f,1,223c,25
1255,1255,0,40229354,00dff01e,0040,14da,f,1,223c,1d
1256,1256,0,40229354,00dff01e,0040,14da,f,1,223c,1d
1257,1257,0,40229354,00dff01e,0040,14da,f,1,223c,0d
1258,1258,0,40229354,00dff01e,0040,14da,f,1,223c,25
1259,1259,0,40229356,00dff01e,0040,14da,f,0,223c,1d
1260,1260,0,40229356,00dff01e,0040,14da,f,0,223c,1d
1261,1261,0,40229356,00dff01e,0040,14da,f,0,223c,0d
1262,1262,0,40229356,00dff01e,0040,14da,f,0,223c,25
1263,1263,0,40229356,00dff01e,0040,14da,f,1,223c,1d
1264,1264,0,40229356,00dff01e,0040,14da,f,1,223c,1d
1265,1265,0,40229356,00dff01e,0040,14da,f,1,223c,0d
1266,1266,0,40229356,00dff01e,0040,14da,f,1,223c,25
1267,1267,0,40229356,00dff01e,0040,14da,f,1,223c,1d
1268,1268,0,40229356,00dff01e,0040,14da,f,1,223c,1d
1269,1269,0,40229356,00dff01e,0040,14da,f,1,223c,0d
1270,1270,0,40229356,00dff01e,0040,14da,f,1,223c,25
1271,1271,0,40229356,00dff01e,0040,14da,f,1,223c,1d
1272,1272,0,40229356,00dff01e,0040,14da,f,1,223c,1d
1273,1273,0,40229356,00dff01e,0040,14da,f,1,223c,0d
1274,1274,0,40229356,00dff01e,0040,14da,f,1,223c,25
1275,1275,0,40229358,00dff01e,0040,14da,f,0,203c,1d
1276,1276,0,40229358,00dff01e,0040,14da,f,0,203c,1d
1277,1277,0,40229358,00dff01e,0040,14da,f,0,203c,0d
1278,1278,0,40229358,00dff01e,0040,14da,f,0,203c,25
1279,1279,0,40229358,00dff01e,0040,14da,f,1,203c,1d
1280,1280,0,40229358,00dff01e,0040,14da,f,1,203c,1d
1281,1281,0,40229358,00dff01e,0040,14da,f,1,203c,0d
1282,1282,0,40229358,00dff01e,0040,14da,f,1,203c,25
1283,1283,0,4022935c,00dff01e,0040,14da,f,1,203c,1d
1284,1284,0,4022935c,00dff01e,0040,14da,f,1,203c,1d
1285,1285,0,4022935c,00dff01e,0040,14da,f,1,203c,0d
1286,1286,0,4022935c,00dff01e,0040,14da,f,1,203c,25
1287,1287,0,4022935c,00dff01e,0040,14da,f,1,203c,1d
1288,1288,0,4022935c,00dff01e,0040,14da,f,1,203c,1d
1289,1289,0,4022935c,00dff01e,0040,14da,f,1,203c,0d
1290,1290,0,4022935c,00dff01e,0040,14da,f,1,203c,25
1291,1291,0,4022935c,00dff01e,0040,14da,f,0,203c,1d
1292,1292,0,4022935c,00dff01e,0040,14da,f,0,203c,1d
1293,1293,0,4022935c,00dff01e,0040,14da,f,0,203c,0d
1294,1294,0,4022935c,00dff01e,0040,14da,f,0,203c,25
1295,1295,0,4022935c,00dff01e,0040,14da,f,1,203c,1d
1296,1296,0,4022935c,00dff01e,0040,14da,f,1,203c,1d
1297,1297,0,4022935c,00dff01e,0040,14da,f,1,203c,0d
1298,1298,0,4022935c,00dff01e,0040,14da,f,1,203c,25
1299,1299,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1300,1300,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1301,1301,0,4022935e,00dff01e,0040,14da,f,1,c1c1,0d
1302,1302,0,4022935e,00dff01e,0040,14da,f,1,c1c1,25
1303,1303,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1304,1304,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1305,1305,0,4022935e,00dff01e,0040,14da,f,1,c1c1,0d
1306,1306,0,4022935e,00dff01e,0040,14da,f,1,c1c1,25
1307,1307,0,4022935e,00dff01e,0040,14da,f,0,c1c1,1d
1308,1308,0,4022935e,00dff01e,0040,14da,f,0,c1c1,1d
1309,1309,0,4022935e,00dff01e,0040,14da,f,0,c1c1,0d
1310,1310,0,4022935e,00dff01e,0040,14da,f,0,c1c1,25
1311,1311,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1312,1312,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1313,1313,0,4022935e,00dff01e,0040,14da,f,1,c1c1,0d
1314,1314,0,4022935e,00dff01e,0040,14da,f,1,c1c1,25
1315,1315,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1316,1316,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1317,1317,0,4022935e,00dff01e,0040,14da,f,1,c1c1,0d
1318,1318,0,4022935e,00dff01e,0040,14da,f,1,c1c1,25
1319,1319,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1320,1320,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1321,1321,0,4022935e,00dff01e,0040,14da,f,1,c1c1,0d
1322,1322,0,4022935e,00dff01e,0040,14da,f,1,c1c1,25
1323,1323,0,4022935e,00dff01e,0040,14da,f,0,c1c1,1d
1324,1324,0,4022935e,00dff01e,0040,14da,f,0,c1c1,1d
1325,1325,0,4022935e,00dff01e,0040,14da,f,0,c1c1,0d
1326,1326,0,4022935e,00dff01e,0040,14da,f,0,c1c1,25
1327,1327,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1328,1328,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1329,1329,0,4022935e,00dff01e,0040,14da,f,1,c1c1,0d
1330,1330,0,4022935e,00dff01e,0040,14da,f,1,c1c1,25
1331,1331,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1332,1332,0,4022935e,00dff01e,0040,14da,f,1,c1c1,1d
1333,1333,0,4022935e,00dff01e,0040,14da,f,1,c1c1,0d
1334,1334,0,4022935e,00dff01e,0040,14da,f,1,c1c1,25
1335,1335,0,40229360,00dff01e,0040,14da,f,1,223c,1d
1336,1336,0,40229360,00dff01e,0040,14da,f,1,223c,1d
1337,1337,0,40229360,00dff01e,0040,14da,f,1,223c,0d
1338,1338,0,40229360,00dff01e,0040,14da,f,1,223c,25
