Sample in Buffer,Sample in Window,TRIGGER,openaars_virtual_top/dbg_pc[31:0],openaars_virtual_top/tg68_adr[31:0],openaars_virtual_top/tg68_dat_in[15:0],openaars_virtual_top/tg68_dat_out[15:0],openaars_virtual_top/g_cpu040_ila.bus_ctl[3:0],openaars_virtual_top/dbg_flags[3:0],openaars_virtual_top/dbg_ir[15:0],openaars_virtual_top/tg68_cpustate_1[6:0]
940,940,0,4020ba20,00dff09a,ffff,c000,f,0,2c6c,0d
941,941,0,4020ba20,00dff09a,ffff,c000,f,0,2c6c,25
942,942,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
943,943,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
944,944,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
945,945,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
946,946,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
947,947,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
948,948,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
949,949,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
950,950,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
951,951,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
952,952,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0e
953,953,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
954,954,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
955,955,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
956,956,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
957,957,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
958,958,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
959,959,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
960,960,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
961,961,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
962,962,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
963,963,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
964,964,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
965,965,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
966,966,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
967,967,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
968,968,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
969,969,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
970,970,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
971,971,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
972,972,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
973,973,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
974,974,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
975,975,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1e
976,976,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0e
977,977,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
978,978,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
979,979,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
980,980,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,02
981,981,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
982,982,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1e
983,983,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
984,984,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0e
985,985,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
986,986,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1e
987,987,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
988,988,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0e
989,989,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
990,990,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1e
991,991,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
992,992,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0e
993,993,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
994,994,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
995,995,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
996,996,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
997,997,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
998,998,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
999,999,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1000,1000,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
1001,1001,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
1002,1002,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1003,1003,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1004,1004,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
1005,1005,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
1006,1006,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1007,1007,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1008,1008,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
1009,1009,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
1010,1010,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1011,1011,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1012,1012,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
1013,1013,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
1014,1014,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1015,1015,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1016,1016,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
1017,1017,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
1018,1018,0,4020ba20,00dff09a,ffff,c000,f,0,2c6c,1d
1019,1019,0,4020ba20,00dff09a,ffff,c000,f,0,2c6c,1d
1020,1020,0,4020ba20,00dff09a,ffff,c000,f,0,2c6c,0d
1021,1021,0,4020ba20,00dff09a,ffff,c000,f,0,2c6c,25
1022,1022,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1023,1023,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1024,1024,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
1025,1025,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
1026,1026,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1027,1027,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,1d
1028,1028,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,0d
1029,1029,0,4020ba20,00dff09a,ffff,c000,f,1,2c6c,25
1030,1030,0,4020ba22,00dff09a,ffff,c000,f,1,4eae,1d
1031,1031,0,4020ba22,00dff09a,ffff,c000,f,1,4eae,1d
1032,1032,0,4020ba22,00dff09a,ffff,c000,f,1,4eae,0d
1033,1033,0,4020ba22,00dff09a,ffff,c000,f,1,4eae,25
1034,1034,0,4020ba22,00dff09a,ffff,c000,f,0,4eae,1d
1035,1035,0,4020ba22,00dff09a,ffff,c000,f,0,4eae,1d
1036,1036,0,4020ba22,00dff09a,ffff,c000,f,0,4eae,0d
1037,1037,0,4020ba22,00dff09a,ffff,c000,f,0,4eae,25
1038,1038,0,4020ba22,00dff09a,ffff,c000,f,0,4eae,1d
1039,1039,0,4020ba22,00dff09a,ffff,c000,f,0,4eae,1d
1040,1040,0,4020ba22,00dff09a,ffff,c000,f,0,4eae,0d
1041,1041,0,4020ba22,00dff09a,ffff,c000,f,0,4eae,25
1042,1042,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1043,1043,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1044,1044,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,0d
1045,1045,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,25
1046,1046,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1047,1047,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1048,1048,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,0d
1049,1049,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,25
1050,1050,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1051,1051,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1052,1052,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,0d
1053,1053,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,25
1054,1054,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,1d
1055,1055,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,1d
1056,1056,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,0d
1057,1057,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,25
1058,1058,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1059,1059,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1060,1060,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,0d
1061,1061,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,25
1062,1062,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1063,1063,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,1d
1064,1064,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,0d
1065,1065,0,4020ba24,00dff09a,ffff,c000,f,1,4eae,25
1066,1066,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,1f
1067,1067,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,1f
1068,1068,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,0f
1069,1069,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,03
1070,1070,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,03
1071,1071,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,03
1072,1072,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,03
1073,1073,0,4020ba24,00dff09a,ffff,c000,f,0,4eae,23
1074,1074,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1075,1075,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1076,1076,0,40000630,00dff09a,ffff,c000,f,1,4eae,0d
1077,1077,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1078,1078,0,40000630,00dff09a,ffff,c000,f,1,4eae,1f
1079,1079,0,40000630,00dff09a,ffff,c000,f,1,4eae,1f
1080,1080,0,40000630,00dff09a,ffff,c000,f,1,4eae,0f
1081,1081,0,40000630,00dff09a,ffff,c000,f,1,4eae,03
1082,1082,0,40000630,00dff09a,ffff,c000,f,1,4eae,03
1083,1083,0,40000630,00dff09a,ffff,c000,f,1,4eae,03
1084,1084,0,40000630,00dff09a,ffff,c000,f,1,4eae,03
1085,1085,0,40000630,00dff09a,ffff,c000,f,1,4eae,03
1086,1086,0,40000630,00dff09a,ffff,c000,f,1,4eae,03
1087,1087,0,40000630,00dff09a,ffff,c000,f,1,4eae,03
1088,1088,0,40000630,00dff09a,ffff,c000,f,1,4eae,03
1089,1089,0,40000630,00dff09a,ffff,c000,f,1,4eae,23
1090,1090,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1091,1091,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1092,1092,0,40000630,00dff09a,ffff,c000,f,1,4eae,0d
1093,1093,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1094,1094,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1095,1095,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1096,1096,0,40000630,00dff09a,ffff,c000,f,1,4eae,0d
1097,1097,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1098,1098,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1099,1099,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1100,1100,0,40000630,00dff09a,ffff,c000,f,1,4eae,0e
1101,1101,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1102,1102,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1103,1103,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1104,1104,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1105,1105,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1106,1106,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1107,1107,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1108,1108,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1109,1109,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1110,1110,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1111,1111,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1112,1112,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1113,1113,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1114,1114,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1115,1115,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1116,1116,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1117,1117,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1118,1118,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1119,1119,0,40000630,00dff09a,ffff,c000,f,1,4eae,1e
1120,1120,0,40000630,00dff09a,ffff,c000,f,1,4eae,0e
1121,1121,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1122,1122,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1123,1123,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1124,1124,0,40000630,00dff09a,ffff,c000,f,1,4eae,02
1125,1125,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1126,1126,0,40000630,00dff09a,ffff,c000,f,1,4eae,1e
1127,1127,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1128,1128,0,40000630,00dff09a,ffff,c000,f,1,4eae,0e
1129,1129,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1130,1130,0,40000630,00dff09a,ffff,c000,f,1,4eae,1e
1131,1131,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1132,1132,0,40000630,00dff09a,ffff,c000,f,1,4eae,0e
1133,1133,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1134,1134,0,40000630,00dff09a,ffff,c000,f,1,4eae,1e
1135,1135,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1136,1136,0,40000630,00dff09a,ffff,c000,f,1,4eae,0e
1137,1137,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1138,1138,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1139,1139,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1140,1140,0,40000630,00dff09a,ffff,c000,f,1,4eae,0d
1141,1141,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1142,1142,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1143,1143,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1144,1144,0,40000630,00dff09a,ffff,c000,f,1,4eae,0d
1145,1145,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1146,1146,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1147,1147,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1148,1148,0,40000630,00dff09a,ffff,c000,f,1,4eae,0d
1149,1149,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1150,1150,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1151,1151,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1152,1152,0,40000630,00dff09a,ffff,c000,f,1,4eae,0d
1153,1153,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1154,1154,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1155,1155,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1156,1156,0,40000630,00dff09a,ffff,c000,f,1,4eae,0d
1157,1157,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1158,1158,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1159,1159,0,40000630,00dff09a,ffff,c000,f,1,4eae,1d
1160,1160,0,40000630,00dff09a,ffff,c000,f,1,4eae,0d
1161,1161,0,40000630,00dff09a,ffff,c000,f,1,4eae,25
1162,1162,0,40000632,00dff09a,ffff,c000,f,0,4ef9,1d
1163,1163,0,40000632,00dff09a,ffff,c000,f,0,4ef9,1d
1164,1164,0,40000632,00dff09a,ffff,c000,f,0,4ef9,0d
1165,1165,0,40000632,00dff09a,ffff,c000,f,0,4ef9,25
1166,1166,0,40000632,00dff09a,ffff,c000,f,1,4ef9,1d
1167,1167,0,40000632,00dff09a,ffff,c000,f,1,4ef9,1d
1168,1168,0,40000632,00dff09a,ffff,c000,f,1,4ef9,0d
1169,1169,0,40000632,00dff09a,ffff,c000,f,1,4ef9,25
1170,1170,0,40000632,00dff09a,ffff,c000,f,1,4ef9,1d
1171,1171,0,40000632,00dff09a,ffff,c000,f,1,4ef9,1d
1172,1172,0,40000632,00dff09a,ffff,c000,f,1,4ef9,0d
1173,1173,0,40000632,00dff09a,ffff,c000,f,1,4ef9,25
1174,1174,0,40000634,00dff09a,ffff,c000,f,1,4ef9,1d
1175,1175,0,40000634,00dff09a,ffff,c000,f,1,4ef9,1d
1176,1176,0,40000634,00dff09a,ffff,c000,f,1,4ef9,0d
1177,1177,0,40000634,00dff09a,ffff,c000,f,1,4ef9,25
1178,1178,0,40000636,00dff09a,ffff,c000,f,0,4ef9,1d
1179,1179,0,40000636,00dff09a,ffff,c000,f,0,4ef9,1d
1180,1180,0,40000636,00dff09a,ffff,c000,f,0,4ef9,0d
1181,1181,0,40000636,00dff09a,ffff,c000,f,0,4ef9,25
1182,1182,0,40000636,00dff09a,ffff,c000,f,0,4ef9,1d
1183,1183,0,40000636,00dff09a,ffff,c000,f,0,4ef9,1d
1184,1184,0,40000636,00dff09a,ffff,c000,f,0,4ef9,0d
1185,1185,0,40000636,00dff09a,ffff,c000,f,0,4ef9,25
1186,1186,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1d
1187,1187,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1d
1188,1188,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,0d
1189,1189,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,25
1190,1190,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1d
1191,1191,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1d
1192,1192,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,0d
1193,1193,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,25
1194,1194,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1c
1195,1195,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1c
1196,1196,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,0c
1197,1197,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1198,1198,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1199,1199,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1200,1200,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1201,1201,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1202,1202,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1203,1203,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1204,1204,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1205,1205,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1206,1206,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1207,1207,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1208,1208,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1209,1209,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1210,1210,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1211,1211,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1212,1212,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1213,1213,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1214,1214,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1215,1215,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1216,1216,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1217,1217,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1218,1218,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1219,1219,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1220,1220,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1221,1221,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,20
1222,1222,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1d
1223,1223,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1d
1224,1224,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,0d
1225,1225,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,25
1226,1226,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1c
1227,1227,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1c
1228,1228,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,0c
1229,1229,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1230,1230,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1231,1231,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1232,1232,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1233,1233,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1234,1234,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1235,1235,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1236,1236,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1237,1237,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1238,1238,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1239,1239,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1240,1240,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1241,1241,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1242,1242,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1243,1243,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1244,1244,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1245,1245,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1246,1246,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1247,1247,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1248,1248,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1249,1249,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1250,1250,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1251,1251,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1252,1252,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,00
1253,1253,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,20
1254,1254,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1d
1255,1255,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,1d
1256,1256,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,0d
1257,1257,0,00f82f00,00dff09a,ffff,c000,f,1,4ef9,25
1258,1258,0,00f82f02,00dff09a,ffff,c000,f,0,522e,1d
1259,1259,0,00f82f02,00dff09a,ffff,c000,f,0,522e,1d
1260,1260,0,00f82f02,00dff09a,ffff,c000,f,0,522e,0d
1261,1261,0,00f82f02,00dff09a,ffff,c000,f,0,522e,25
1262,1262,0,00f82f02,00dff09a,ffff,c000,f,1,522e,1d
1263,1263,0,00f82f02,00dff09a,ffff,c000,f,1,522e,1d
1264,1264,0,00f82f02,00dff09a,ffff,c000,f,1,522e,0d
1265,1265,0,00f82f02,00dff09a,ffff,c000,f,1,522e,25
1266,1266,0,00f82f02,00dff09a,ffff,c000,f,1,522e,1d
1267,1267,0,00f82f02,00dff09a,ffff,c000,f,1,522e,1d
1268,1268,0,00f82f02,00dff09a,ffff,c000,f,1,522e,0d
1269,1269,0,00f82f02,00dff09a,ffff,c000,f,1,522e,25
1270,1270,0,00f82f02,00dff09a,ffff,c000,f,1,522e,1c
1271,1271,0,00f82f02,00dff09a,ffff,c000,f,1,522e,1c
1272,1272,0,00f82f02,00dff09a,ffff,c000,f,1,522e,0c
1273,1273,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1274,1274,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1275,1275,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1276,1276,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1277,1277,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1278,1278,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1279,1279,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1280,1280,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1281,1281,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1282,1282,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1283,1283,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1284,1284,0,00f82f02,00dff09a,ffff,c000,f,1,522e,00
1285,1285,0,00f82f02,00dff09a,ffff,c000,f,1,522e,20
1286,1286,0,00f82f02,00dff09a,ffff,c000,f,1,522e,1d
1287,1287,0,00f82f02,00dff09a,ffff,c000,f,1,522e,1d
1288,1288,0,00f82f02,00dff09a,ffff,c000,f,1,522e,0d
1289,1289,0,00f82f02,00dff09a,ffff,c000,f,1,522e,25
1290,1290,0,00f82f04,00dff09a,ffff,c000,f,1,522e,1c
1291,1291,0,00f82f04,00dff09a,ffff,c000,f,1,522e,1c
1292,1292,0,00f82f04,00dff09a,ffff,c000,f,1,522e,0c
1293,1293,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1294,1294,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1295,1295,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1296,1296,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1297,1297,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1298,1298,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1299,1299,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1300,1300,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1301,1301,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1302,1302,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1303,1303,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1304,1304,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1305,1305,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1306,1306,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1307,1307,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1308,1308,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1309,1309,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1310,1310,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1311,1311,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
1312,1312,0,00f82f04,00dff09a,ffff,c000,f,1,522e,00
